Video Name,link,teams,game_id,player_name,player_id,player_team,make/miss
1628969_Shot_14,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=366&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Bridges%20Free%20Throw%202%20of%202,INDNYK,0042400301,Mikal Bridges,1628969,NYK,MISS
1626157_Shot_11,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=415&GameID=0042400301&Season=2024-25&flag=1&title=Towns%20Free%20Throw%201%20of%202%20%2818%20PTS%29,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MAKE
1626157_Shot_12,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=421&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Towns%20Free%20Throw%202%20of%202,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MISS
1630169_Shot_16,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=433&GameID=0042400301&Season=2024-25&flag=1&title=Haliburton%20Free%20Throw%201%20of%202%20%2819%20PTS%29,INDNYK,0042400301,Tyrese Haliburton,1630169,IND,MAKE
1630169_Shot_17,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=438&GameID=0042400301&Season=2024-25&flag=1&title=Haliburton%20Free%20Throw%202%20of%202%20%2820%20PTS%29,INDNYK,0042400301,Tyrese Haliburton,1630169,IND,MAKE
1628973_Shot_23,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=443&GameID=0042400301&Season=2024-25&flag=1&title=Brunson%20Free%20Throw%201%20of%201%20%2825%20PTS%29,INDNYK,0042400301,Jalen Brunson,1628973,NYK,MAKE
1628418_Shot_3,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=464&GameID=0042400301&Season=2024-25&flag=1&title=Bryant%20Free%20Throw%201%20of%202%20%283%20PTS%29,INDNYK,0042400301,Thomas Bryant,1628418,IND,MAKE
1628418_Shot_4,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=469&GameID=0042400301&Season=2024-25&flag=1&title=Bryant%20Free%20Throw%202%20of%202%20%284%20PTS%29,INDNYK,0042400301,Thomas Bryant,1628418,IND,MAKE
1626157_Shot_14,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=490&GameID=0042400301&Season=2024-25&flag=1&title=Towns%20Free%20Throw%201%20of%202%20%2819%20PTS%29,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MAKE
1626157_Shot_15,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=495&GameID=0042400301&Season=2024-25&flag=1&title=Towns%20Free%20Throw%202%20of%202%20%2820%20PTS%29,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MAKE
1628384_Shot_8,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=500&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Anunoby%20Free%20Throw%201%20of%202,INDNYK,0042400301,OG Anunoby,1628384,NYK,MISS
1628384_Shot_9,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=510&GameID=0042400301&Season=2024-25&flag=1&title=Anunoby%20Free%20Throw%202%20of%202%20%286%20PTS%29,INDNYK,0042400301,OG Anunoby,1628384,NYK,MAKE
1631097_Shot_8,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=532&GameID=0042400301&Season=2024-25&flag=1&title=Mathurin%20Free%20Throw%201%20of%202%20%286%20PTS%29,INDNYK,0042400301,Bennedict Mathurin,1631097,IND,MAKE
1631097_Shot_9,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=535&GameID=0042400301&Season=2024-25&flag=1&title=Mathurin%20Free%20Throw%202%20of%202%20%287%20PTS%29,INDNYK,0042400301,Bennedict Mathurin,1631097,IND,MAKE
204456_Shot_12,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=545&GameID=0042400301&Season=2024-25&flag=1&title=McConnell%20Free%20Throw%201%20of%202%20%2810%20PTS%29,INDNYK,0042400301,T.J. McConnell,204456,IND,MAKE
204456_Shot_13,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=552&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20McConnell%20Free%20Throw%202%20of%202,INDNYK,0042400301,T.J. McConnell,204456,IND,MISS
1630540_Shot_9,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=571&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20McBride%20Free%20Throw%201%20of%203,INDNYK,0042400301,Miles McBride,1630540,NYK,MISS
1630540_Shot_10,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=573&GameID=0042400301&Season=2024-25&flag=1&title=McBride%20Free%20Throw%202%20of%203%20%288%20PTS%29,INDNYK,0042400301,Miles McBride,1630540,NYK,MAKE
1630540_Shot_11,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=574&GameID=0042400301&Season=2024-25&flag=1&title=McBride%20Free%20Throw%203%20of%203%20%289%20PTS%29,INDNYK,0042400301,Miles McBride,1630540,NYK,MAKE
1626157_Shot_16,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=580&GameID=0042400301&Season=2024-25&flag=1&title=Towns%20Free%20Throw%201%20of%203%20%2821%20PTS%29,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MAKE
1626157_Shot_17,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=581&GameID=0042400301&Season=2024-25&flag=1&title=Towns%20Free%20Throw%202%20of%203%20%2822%20PTS%29,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MAKE
1626157_Shot_18,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=582&GameID=0042400301&Season=2024-25&flag=1&title=Towns%20Free%20Throw%203%20of%203%20%2823%20PTS%29,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MAKE
1627783_Shot_18,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=606&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Siakam%20Free%20Throw%201%20of%201,INDNYK,0042400301,Pascal Siakam,1627783,IND,MISS
1630169_Shot_21,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=650&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Haliburton%20Free%20Throw%201%20of%202,INDNYK,0042400301,Tyrese Haliburton,1630169,IND,MISS
1630169_Shot_22,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=652&GameID=0042400301&Season=2024-25&flag=1&title=Haliburton%20Free%20Throw%202%20of%202%20%2824%20PTS%29,INDNYK,0042400301,Tyrese Haliburton,1630169,IND,MAKE
1628973_Shot_28,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=655&GameID=0042400301&Season=2024-25&flag=1&title=Brunson%20Free%20Throw%201%20of%202%20%2832%20PTS%29,INDNYK,0042400301,Jalen Brunson,1628973,NYK,MAKE
1628973_Shot_29,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=660&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Brunson%20Free%20Throw%202%20of%202,INDNYK,0042400301,Jalen Brunson,1628973,NYK,MISS
1627783_Shot_20,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=678&GameID=0042400301&Season=2024-25&flag=1&title=Siakam%20Free%20Throw%201%20of%202%20%2817%20PTS%29,INDNYK,0042400301,Pascal Siakam,1627783,IND,MAKE
1627783_Shot_21,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=679&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Siakam%20Free%20Throw%202%20of%202,INDNYK,0042400301,Pascal Siakam,1627783,IND,MISS
1626157_Shot_25,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=711&GameID=0042400301&Season=2024-25&flag=1&title=Towns%20Free%20Throw%201%20of%202%20%2833%20PTS%29,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MAKE
1626157_Shot_26,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=718&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Towns%20Free%20Throw%202%20of%202,INDNYK,0042400301,Karl-Anthony Towns,1626157,NYK,MISS
1630174_Shot_15,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=727&GameID=0042400301&Season=2024-25&flag=1&title=Nesmith%20Free%20Throw%201%20of%202%20%2829%20PTS%29,INDNYK,0042400301,Aaron Nesmith,1630174,IND,MAKE
1630174_Shot_16,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=734&GameID=0042400301&Season=2024-25&flag=1&title=Nesmith%20Free%20Throw%202%20of%202%20%2830%20PTS%29,INDNYK,0042400301,Aaron Nesmith,1630174,IND,MAKE
1628384_Shot_17,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=738&GameID=0042400301&Season=2024-25&flag=1&title=MISS%20Anunoby%20Free%20Throw%201%20of%202,INDNYK,0042400301,OG Anunoby,1628384,NYK,MISS
1628384_Shot_18,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=746&GameID=0042400301&Season=2024-25&flag=1&title=Anunoby%20Free%20Throw%202%20of%202%20%2814%20PTS%29,INDNYK,0042400301,OG Anunoby,1628384,NYK,MAKE
1628973_Shot_34,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=794&GameID=0042400301&Season=2024-25&flag=1&title=Brunson%20Free%20Throw%201%20of%202%20%2838%20PTS%29,INDNYK,0042400301,Jalen Brunson,1628973,NYK,MAKE
1628973_Shot_35,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=795&GameID=0042400301&Season=2024-25&flag=1&title=Brunson%20Free%20Throw%202%20of%202%20%2839%20PTS%29,INDNYK,0042400301,Jalen Brunson,1628973,NYK,MAKE
1628973_Shot_36,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=802&GameID=0042400301&Season=2024-25&flag=1&title=Brunson%20Free%20Throw%201%20of%202%20%2840%20PTS%29,INDNYK,0042400301,Jalen Brunson,1628973,NYK,MAKE
1628973_Shot_37,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=805&GameID=0042400301&Season=2024-25&flag=1&title=Brunson%20Free%20Throw%202%20of%202%20%2841%20PTS%29,INDNYK,0042400301,Jalen Brunson,1628973,NYK,MAKE
