Video Name,link,teams,game_id,player_name,player_id,player_team,make/miss
1629111_Shot_9,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=562&GameID=0022301057&Season=2023-24&flag=1&title=MISS%20Landale%20Free%20Throw%201%20of%201,HOUOKC,0022301057,Jock Landale,1629111,HOU,MISS
1641708_Shot_12,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=571&GameID=0022301057&Season=2023-24&flag=1&title=Thompson%20Free%20Throw%201%20of%202%20%2813%20PTS%29,HOUOKC,0022301057,Amen Thompson,1641708,HOU,MAKE
1641708_Shot_13,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=574&GameID=0022301057&Season=2023-24&flag=1&title=Thompson%20Free%20Throw%202%20of%202%20%2814%20PTS%29,HOUOKC,0022301057,Amen Thompson,1641708,HOU,MAKE
1641708_Shot_14,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=580&GameID=0022301057&Season=2023-24&flag=1&title=Thompson%20Free%20Throw%201%20of%202%20%2815%20PTS%29,HOUOKC,0022301057,Amen Thompson,1641708,HOU,MAKE
1641708_Shot_15,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=586&GameID=0022301057&Season=2023-24&flag=1&title=Thompson%20Free%20Throw%202%20of%202%20%2816%20PTS%29,HOUOKC,0022301057,Amen Thompson,1641708,HOU,MAKE
1630581_Shot_24,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=592&GameID=0022301057&Season=2023-24&flag=1&title=Giddey%20Free%20Throw%201%20of%202%20%2822%20PTS%29,HOUOKC,0022301057,Josh Giddey,1630581,OKC,MAKE
1630581_Shot_25,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=597&GameID=0022301057&Season=2023-24&flag=1&title=MISS%20Giddey%20Free%20Throw%202%20of%202,HOUOKC,0022301057,Josh Giddey,1630581,OKC,MISS
1630224_Shot_21,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=606&GameID=0022301057&Season=2023-24&flag=1&title=Ja.%20Green%20Free%20Throw%201%20of%201%20%2830%20PTS%29,HOUOKC,0022301057,Jalen Green,1630224,HOU,MAKE
1631095_Shot_14,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=620&GameID=0022301057&Season=2023-24&flag=1&title=Smith%20Jr.%20Free%20Throw%201%20of%202%20%2810%20PTS%29,HOUOKC,0022301057,Jabari Smith Jr.,1631095,HOU,MAKE
1631095_Shot_15,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=623&GameID=0022301057&Season=2023-24&flag=1&title=MISS%20Smith%20Jr.%20Free%20Throw%202%20of%202,HOUOKC,0022301057,Jabari Smith Jr.,1631095,HOU,MISS
1641708_Shot_21,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=670&GameID=0022301057&Season=2023-24&flag=1&title=MISS%20Thompson%20Free%20Throw%201%20of%202,HOUOKC,0022301057,Amen Thompson,1641708,HOU,MISS
1641708_Shot_22,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=674&GameID=0022301057&Season=2023-24&flag=1&title=Thompson%20Free%20Throw%202%20of%202%20%2823%20PTS%29,HOUOKC,0022301057,Amen Thompson,1641708,HOU,MAKE
1630581_Shot_30,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=745&GameID=0022301057&Season=2023-24&flag=1&title=Giddey%20Free%20Throw%201%20of%202%20%2831%20PTS%29,HOUOKC,0022301057,Josh Giddey,1630581,OKC,MAKE
1630581_Shot_31,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=746&GameID=0022301057&Season=2023-24&flag=1&title=MISS%20Giddey%20Free%20Throw%202%20of%202,HOUOKC,0022301057,Josh Giddey,1630581,OKC,MISS
1627832_Shot_13,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=762&GameID=0022301057&Season=2023-24&flag=1&title=VanVleet%20Free%20Throw%201%20of%202%20%2812%20PTS%29,HOUOKC,0022301057,Fred VanVleet,1627832,HOU,MAKE
1627832_Shot_14,https://www.nba.com/stats/events?CFID=&CFPARAMS=&GameEventID=763&GameID=0022301057&Season=2023-24&flag=1&title=VanVleet%20Free%20Throw%202%20of%202%20%2813%20PTS%29,HOUOKC,0022301057,Fred VanVleet,1627832,HOU,MAKE
